latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.973637,-2.4015198,105.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),cloud_cover (%),wind_speed_10m (km/h),wind_direction_100m (°),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),rain (mm),precipitation (mm),et0_fao_evapotranspiration (mm)
2025-05-06T11:00,23.6,43,35,2.1,298,23.5,18.8,18.5,0.00,0.00,0.56
2025-05-06T12:00,24.6,40,24,6.1,357,25.0,19.1,18.5,0.00,0.00,0.62
2025-05-06T13:00,24.7,43,65,12.8,12,26.2,19.7,18.5,0.00,0.00,0.62
2025-05-06T14:00,23.7,50,100,16.0,13,26.5,20.0,18.5,0.00,0.00,0.56
2025-05-06T15:00,22.9,52,100,14.2,11,26.3,20.4,18.5,0.00,0.00,0.46
2025-05-06T16:00,21.6,56,99,13.2,23,25.4,20.6,18.5,0.00,0.00,0.30
2025-05-06T17:00,20.7,60,40,12.5,41,24.5,20.8,18.5,0.00,0.00,0.24
2025-05-06T18:00,19.6,65,62,10.2,36,23.3,20.9,18.5,0.00,0.00,0.13
2025-05-06T19:00,17.5,78,98,4.4,25,21.9,21.0,18.6,0.00,0.00,0.03
2025-05-06T20:00,16.9,82,98,1.0,30,20.5,20.9,18.6,0.00,0.00,0.00
2025-05-06T21:00,15.9,85,8,1.4,65,19.3,20.8,18.6,0.00,0.00,0.00
2025-05-06T22:00,15.2,86,4,2.2,156,18.4,20.7,18.6,0.00,0.00,0.00
2025-05-06T23:00,15.1,84,39,1.1,151,17.6,20.5,18.6,0.00,0.00,0.00
2025-05-07T00:00,15.2,82,89,0.5,336,17.1,20.3,18.6,0.00,0.00,0.00
2025-05-07T01:00,14.8,87,95,0.6,320,17.2,20.1,18.6,0.00,0.00,0.00
2025-05-07T02:00,14.7,84,14,0.4,27,16.8,19.9,18.6,0.00,0.00,0.00
2025-05-07T03:00,14.3,83,5,0.5,56,16.2,19.7,18.6,0.00,0.00,0.00
2025-05-07T04:00,14.0,84,58,0.6,52,15.7,19.5,18.6,0.00,0.00,0.00
2025-05-07T05:00,14.1,85,39,0.5,52,15.4,19.2,18.6,0.00,0.00,0.00
2025-05-07T06:00,14.6,86,72,0.9,45,15.4,19.0,18.6,0.00,0.00,0.01
2025-05-07T07:00,16.5,77,50,1.3,54,16.3,18.8,18.6,0.00,0.00,0.06
2025-05-07T08:00,18.7,67,61,2.7,354,17.9,18.7,18.6,0.00,0.00,0.18
2025-05-07T09:00,20.4,60,5,9.3,27,19.5,18.7,18.6,0.00,0.00,0.30
2025-05-07T10:00,21.8,56,33,11.2,33,21.4,18.8,18.6,0.00,0.00,0.44
2025-05-07T11:00,22.5,55,13,12.3,32,22.9,19.0,18.6,0.00,0.00,0.48
2025-05-07T12:00,22.9,54,5,14.5,31,24.4,19.3,18.6,0.00,0.00,0.57
2025-05-07T13:00,22.3,59,1,14.9,32,24.9,19.4,18.6,0.00,0.00,0.53
2025-05-07T14:00,22.2,60,0,16.0,36,25.4,19.7,18.6,0.00,0.00,0.51
2025-05-07T15:00,22.0,59,7,15.6,35,25.5,20.0,18.6,0.00,0.00,0.46
2025-05-07T16:00,21.0,61,4,15.4,34,25.1,20.3,18.6,0.00,0.00,0.35
2025-05-07T17:00,20.2,64,5,13.7,37,24.2,20.5,18.6,0.00,0.00,0.24
2025-05-07T18:00,19.0,69,1,9.2,27,23.0,20.6,18.6,0.00,0.00,0.12
2025-05-07T19:00,17.0,84,0,4.3,34,21.6,20.7,18.6,0.00,0.00,0.02
2025-05-07T20:00,16.1,91,2,1.5,25,20.1,20.6,18.6,0.00,0.00,0.00
2025-05-07T21:00,15.6,93,0,0.6,360,19.0,20.5,18.6,0.00,0.00,0.00
2025-05-07T22:00,15.0,96,1,0.4,360,18.0,20.4,18.6,0.00,0.00,0.00
2025-05-07T23:00,14.5,96,2,0.4,15,17.3,20.2,18.6,0.00,0.00,0.00
2025-05-08T00:00,14.2,94,57,0.6,23,16.6,20.0,18.6,0.00,0.00,0.00
2025-05-08T01:00,15.1,96,100,0.6,32,17.1,19.9,18.6,0.50,0.50,0.00
2025-05-08T02:00,15.2,98,100,2.3,82,16.9,19.7,18.6,0.90,0.90,0.00
2025-05-08T03:00,15.5,99,100,2.0,23,16.9,19.5,18.6,1.00,1.00,0.00
2025-05-08T04:00,15.4,99,100,3.1,39,16.8,19.3,18.6,1.30,1.30,0.00
2025-05-08T05:00,14.9,100,100,1.5,321,16.6,19.2,18.6,0.10,0.10,0.00
2025-05-08T06:00,15.1,99,100,1.7,205,16.5,19.0,18.6,0.30,0.30,0.01
2025-05-08T07:00,15.7,98,98,4.2,288,16.8,18.9,18.6,1.60,1.60,0.05
2025-05-08T08:00,17.1,86,73,4.6,304,17.6,18.8,18.6,0.00,0.00,0.14
2025-05-08T09:00,18.8,75,43,3.9,301,18.9,18.7,18.6,0.00,0.00,0.25
2025-05-08T10:00,20.9,64,29,8.4,283,20.6,18.8,18.6,0.00,0.00,0.39
2025-05-08T11:00,22.5,58,44,9.6,299,22.2,19.0,18.6,0.00,0.00,0.47
2025-05-08T12:00,21.0,65,30,13.0,352,22.9,19.2,18.6,0.10,0.10,0.41
2025-05-08T13:00,21.1,66,52,10.8,358,23.8,19.4,18.6,0.90,0.90,0.49
2025-05-08T14:00,21.7,64,80,8.8,1,24.0,19.6,18.6,0.10,0.10,0.40
2025-05-08T15:00,20.2,68,78,10.9,343,23.6,19.9,18.6,0.40,0.40,0.32
2025-05-08T16:00,20.3,67,69,8.7,12,23.3,20.0,18.6,0.10,0.10,0.27
2025-05-08T17:00,20.2,66,63,9.8,10,22.9,20.2,18.6,0.00,0.00,0.20
2025-05-08T18:00,19.2,65,62,7.8,28,22.1,20.3,18.6,0.00,0.00,0.11
2025-05-08T19:00,17.8,73,16,4.0,82,21.0,20.3,18.6,0.00,0.00,0.03
2025-05-08T20:00,16.5,80,20,3.5,80,19.7,20.3,18.7,0.00,0.00,0.00
2025-05-08T21:00,15.8,83,11,3.6,113,18.8,20.2,18.7,0.00,0.00,0.00
2025-05-08T22:00,15.2,84,7,2.0,127,17.9,20.0,18.7,0.00,0.00,0.00
2025-05-08T23:00,15.0,84,1,1.1,130,17.2,19.9,18.7,0.00,0.00,0.00
2025-05-09T00:00,14.7,83,1,1.0,139,16.6,19.7,18.7,0.00,0.00,0.00
2025-05-09T01:00,15.0,71,3,2.2,126,16.7,19.5,18.7,0.00,0.00,0.00
2025-05-09T02:00,13.8,78,2,2.9,154,16.2,19.3,18.7,0.00,0.00,0.00
2025-05-09T03:00,12.9,87,7,4.1,192,15.7,19.1,18.7,0.00,0.00,0.00
2025-05-09T04:00,12.4,93,7,3.5,180,15.4,18.9,18.7,0.00,0.00,0.00
2025-05-09T05:00,12.2,94,7,3.9,196,15.1,18.7,18.7,0.00,0.00,0.00
2025-05-09T06:00,13.5,88,0,6.2,224,15.1,18.5,18.7,0.00,0.00,0.02
2025-05-09T07:00,17.2,75,2,5.2,229,16.0,18.3,18.7,0.00,0.00,0.09
2025-05-09T08:00,20.3,60,7,3.0,279,17.8,18.3,18.6,0.00,0.00,0.21
2025-05-09T09:00,22.2,54,0,4.5,320,19.8,18.3,18.6,0.00,0.00,0.35
2025-05-09T10:00,23.6,52,0,5.2,330,21.8,18.5,18.6,0.00,0.00,0.47
2025-05-09T11:00,24.6,49,0,7.6,4,23.6,18.7,18.6,0.00,0.00,0.57
2025-05-09T12:00,24.4,51,16,14.7,21,24.9,19.0,18.6,0.00,0.00,0.59
2025-05-09T13:00,23.4,54,14,20.9,32,25.2,19.3,18.6,0.00,0.00,0.54
2025-05-09T14:00,23.4,53,2,17.8,45,25.6,19.6,18.6,0.00,0.00,0.54
2025-05-09T15:00,22.9,53,57,18.0,43,25.6,19.9,18.6,0.00,0.00,0.48
2025-05-09T16:00,22.7,54,88,15.4,43,25.3,20.2,18.6,0.00,0.00,0.39
2025-05-09T17:00,21.3,61,85,18.1,41,24.5,20.4,18.6,0.00,0.00,0.26
2025-05-09T18:00,19.4,69,77,11.7,37,23.2,20.6,18.6,0.00,0.00,0.13
2025-05-09T19:00,18.1,78,95,6.0,37,21.8,20.6,18.7,0.00,0.00,0.03
2025-05-09T20:00,17.2,85,99,0.6,49,20.6,20.6,18.7,0.00,0.00,0.00
2025-05-09T21:00,17.0,85,100,5.7,68,19.8,20.6,18.7,0.00,0.00,0.00
2025-05-09T22:00,16.6,87,100,1.3,49,19.1,20.5,18.7,0.00,0.00,0.00
2025-05-09T23:00,15.5,92,59,3.5,360,18.3,20.3,18.7,0.00,0.00,0.00
2025-05-10T00:00,14.9,92,100,3.2,289,17.6,20.2,18.7,0.00,0.00,0.00
2025-05-10T01:00,16.3,89,99,3.2,140,17.7,19.9,18.7,0.10,0.10,0.00
2025-05-10T02:00,15.8,93,100,3.6,248,17.3,19.8,18.7,0.40,0.40,0.00
2025-05-10T03:00,15.9,91,84,0.6,333,17.0,19.6,18.7,0.00,0.00,0.00
2025-05-10T04:00,15.4,92,100,0.4,356,16.6,19.4,18.7,0.00,0.00,0.00
2025-05-10T05:00,14.7,93,100,2.8,230,16.1,19.2,18.7,0.00,0.00,0.00
2025-05-10T06:00,15.6,90,99,0.5,68,16.1,19.0,18.7,0.00,0.00,0.01
2025-05-10T07:00,17.2,87,100,1.9,325,16.8,18.9,18.7,0.00,0.00,0.07
2025-05-10T08:00,18.6,81,100,1.8,5,18.0,18.8,18.7,0.00,0.00,0.16
2025-05-10T09:00,19.9,75,99,4.1,326,19.3,18.8,18.7,0.00,0.00,0.24
2025-05-10T10:00,21.7,64,100,3.8,320,21.1,18.9,18.7,0.00,0.00,0.36
2025-05-10T11:00,22.8,60,98,6.1,344,22.6,19.1,18.7,0.00,0.00,0.43
2025-05-10T12:00,23.6,60,95,8.0,7,24.1,19.3,18.7,0.00,0.00,0.51
2025-05-10T13:00,23.8,54,58,16.0,23,25.6,19.8,18.7,0.00,0.00,0.56
2025-05-10T14:00,23.3,53,31,15.0,22,25.9,20.1,18.7,0.00,0.00,0.51
2025-05-10T15:00,22.6,55,48,12.6,24,25.6,20.4,18.7,0.00,0.00,0.41
2025-05-10T16:00,21.6,57,25,12.0,25,25.1,20.6,18.7,0.00,0.00,0.31
2025-05-10T17:00,21.2,58,4,9.8,36,24.4,20.8,18.7,0.00,0.00,0.24
2025-05-10T18:00,19.9,64,1,10.6,29,23.3,20.9,18.7,0.00,0.00,0.14
2025-05-10T19:00,18.0,75,5,5.9,51,22.0,21.0,18.7,0.00,0.00,0.04
2025-05-10T20:00,16.8,84,2,1.6,48,20.6,20.9,18.7,0.00,0.00,0.00
2025-05-10T21:00,16.0,87,1,2.4,113,19.5,20.8,18.7,0.00,0.00,0.00
2025-05-10T22:00,15.4,88,0,3.5,135,18.6,20.7,18.7,0.00,0.00,0.00
2025-05-10T23:00,15.3,85,0,2.2,158,17.9,20.5,18.7,0.00,0.00,0.00
2025-05-11T00:00,15.1,83,0,1.5,203,17.3,20.3,18.7,0.00,0.00,0.00
2025-05-11T01:00,15.5,77,9,1.8,171,17.1,20.1,18.8,0.00,0.00,0.00
2025-05-11T02:00,15.1,77,0,0.7,338,16.6,19.9,18.8,0.00,0.00,0.00
2025-05-11T03:00,14.7,76,0,1.7,90,16.2,19.7,18.8,0.00,0.00,0.00
2025-05-11T04:00,14.6,74,0,1.4,114,15.8,19.5,18.8,0.00,0.00,0.00
2025-05-11T05:00,14.6,74,13,0.6,55,15.4,19.3,18.8,0.00,0.00,0.00
2025-05-11T06:00,15.5,74,45,2.3,108,15.6,19.1,18.8,0.00,0.00,0.02
2025-05-11T07:00,17.8,66,42,4.8,142,16.5,18.9,18.8,0.00,0.00,0.08
2025-05-11T08:00,19.7,60,58,2.4,288,18.0,18.8,18.7,0.00,0.00,0.18
2025-05-11T09:00,21.1,57,58,4.3,10,19.8,18.8,18.7,0.00,0.00,0.29
2025-05-11T10:00,22.6,52,96,3.4,343,21.7,18.9,18.7,0.00,0.00,0.42
2025-05-11T11:00,22.8,51,39,7.8,337,22.6,19.1,18.7,0.00,0.00,0.35
2025-05-11T12:00,23.1,52,41,7.3,5,23.7,19.3,18.7,0.00,0.00,0.46
2025-05-11T13:00,22.6,56,58,10.0,351,25.1,19.6,18.7,0.50,0.50,0.55
2025-05-11T14:00,23.0,53,77,10.1,340,25.0,19.9,18.7,0.60,0.60,0.44
2025-05-11T15:00,22.7,52,46,10.2,348,24.4,20.1,18.7,0.40,0.40,0.39
2025-05-11T16:00,22.3,50,51,8.9,341,24.4,20.3,18.7,0.00,0.00,0.36
2025-05-11T17:00,22.0,51,37,8.7,359,23.9,20.5,18.7,0.00,0.00,0.24
2025-05-11T18:00,21.1,56,18,6.9,359,23.0,20.6,18.8,0.00,0.00,0.14
2025-05-11T19:00,19.1,67,3,2.7,7,21.7,20.7,18.8,0.00,0.00,0.03
